# report v0.1.0 (Apr 13, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-04-17 15:13:36
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT170	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Southern_bean_mosaic_virus	0	2	0.02161	na	na	na
MSBT1631	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Soybean_yellow_common_mosaic_virus	0	1	0.014373	na	na	na
MSBT273	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Lucerne_transient_streak_virus	0	2	0.017793	na	na	na
MSBT325	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Rice_yellow_mottle_virus	0	2	0.019406	na	na	na
MSBT281	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Sesbania_mosaic_virus	0	1	0.014377	na	na	na
MSBT2083	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Blueberry_shoestring_virus	0	1	0.014001	na	na	na
MSBT1901	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Solemoviridae|g__Sobemovirus|s__Rottboellia_yellow_mottle_virus	0	1	0.01453	na	na	na
MSBT2459	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Alvernaviridae|g__Dinornavirus|s__Heterocapsa_circularisquama_RNA_virus_01	0	1	0.015178	na	na	na
MSBT332	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Sobelivirales|f__Barnaviridae|g__Barnavirus|s__Mushroom_bacilliform_virus	0	1	0.013969	na	na	na
MSBT1481	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Gammacoronavirus|s__Beluga_whale_coronavirus_SW1	0	1	0.087798	na	na	na
MSBT2843	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Gammacoronavirus|s__Canada_goose_coronavirus	0	1	0.07869	na	na	na
MSBT1529	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Bat_coronavirus_BM48_31_BGR_2008	0	1	0.082915	na	na	na
MSBT1060	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Human_coronavirus_HKU1	0	1	0.072623	na	na	na
MSBT1681	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Betacoronavirus|s__Rabbit_coronavirus_HKU14	0	1	0.084439	na	na	na
MSBT2208	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Alphacoronavirus_sp	0	3	0.164878	na	na	na
MSBT1948	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Lucheng_Rn_rat_coronavirus	0	1	0.081734	na	na	na
MSBT1949	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Wencheng_Sm_shrew_coronavirus	0	2	0.069243	na	na	na
MSBT2294	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Coronavirus_AcCoV_JC34	0	1	0.07747	na	na	na
MSBT1478	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Rhinolophus_bat_coronavirus_HKU2	0	1	0.075732	na	na	na
MSBT293	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Porcine_epidemic_diarrhea_virus	0	44	0.095056	na	na	na
MSBT1479	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Scotophilus_bat_coronavirus_512	0	1	0.07917	na	na	na
MSBT104	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Human_coronavirus_229E	0	2	0.101562	na	na	na
MSBT2939	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Sorex_araneus_coronavirus_T14	0	1	0.071275	na	na	na
MSBT1943	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__BtRf_AlphaCoV_YN2012	0	1	0.074215	na	na	na
MSBT2748	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Bat_alphacoronavirus	0	2	0.135048	na	na	na
MSBT1480	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Miniopterus_bat_coronavirus_HKU8	0	1	0.080715	na	na	na
MSBT2763	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Alphacoronavirus|s__Alphacoronavirus_Bat_CoV_P_kuhlii_Italy_3398_19_2015	0	1	0.077989	na	na	na
MSBT1679	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__White_eye_coronavirus_HKU16	0	1	0.075231	na	na	na
MSBT1678	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Sparrow_coronavirus_HKU17	0	1	0.077585	na	na	na
MSBT1677	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Night_heron_coronavirus_HKU19	0	1	0.074208	na	na	na
MSBT1675	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Common_moorhen_coronavirus_HKU21	0	1	0.071207	na	na	na
MSBT1387	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Thrush_coronavirus_HKU12_600	0	1	0.074208	na	na	na
MSBT1680	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Wigeon_coronavirus_HKU20	0	1	0.075281	na	na	na
MSBT1676	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Coronaviridae|g__Deltacoronavirus|s__Magpie_robin_coronavirus_HKU18	0	1	0.080157	na	na	na
MSBT2781	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Medioniviridae|g__Bolenivirus|s__Botrylloides_leachii_nidovirus	0	1	0.0737	na	na	na
MSBT664	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Roniviridae|g__Okavirus|s__Yellow_head_virus	0	2	0.119813	na	na	na
MSBT666	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Roniviridae|g__Okavirus|s__Gill_associated_virus	0	1	0.077123	na	na	na
MSBT2556	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Hainan_hebius_popei_torovirus	0	1	0.06627	na	na	na
MSBT2144	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Goat_torovirus	0	1	0.076984	na	na	na
MSBT985	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Porcine_torovirus	0	2	0.103798	na	na	na
MSBT2555	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Torovirus|s__Guangdong_red_banded_snake_torovirus	0	1	0.087819	na	na	na
MSBT2374	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Pregotovirus|s__Ball_python_nidovirus_1	0	1	0.088753	na	na	na
MSBT1250	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Tobaniviridae|g__Bafinivirus|s__White_bream_virus	0	1	0.072609	na	na	na
MSBT2779	k__Viruses|p__Pisuviricota|c__Pisoniviricetes|o__Nidovirales|f__Arteriviridae|g__Epsilonarterivirus|s__Epsilonarterivirus_zamalb	0	1	0.049576	na	na	na
MSBT1643	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Porcine_astrovirus_2	0	1	0.021456	na	na	na
MSBT2285	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Qinghai_Himalayan_marmot_astrovirus_2	0	1	0.022418	na	na	na
MSBT1644	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Porcine_astrovirus_4	0	1	0.022325	na	na	na
MSBT1594	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B18_HK	0	1	0.021441	na	na	na
MSBT1593	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B170_HK	0	1	0.021624	na	na	na
MSBT2220	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Rodent_astrovirus	0	1	0.023302	na	na	na
MSBT1750	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_2	0	2	0.041849	na	na	na
MSBT1772	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Porcine_astrovirus_3	0	1	0.021892	na	na	na
MSBT1904	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus	0	1	0.021245	na	na	na
MSBT1751	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_8	0	1	0.022182	na	na	na
MSBT1595	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B76_2_HK	0	1	0.021327	na	na	na
MSBT1752	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_10	0	1	0.022579	na	na	na
MSBT1871	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Feline_astrovirus_2	0	1	0.023083	na	na	na
MSBT1965	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Burkina_Faso_astrovirus	0	1	0.022135	na	na	na
MSBT1753	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Mamastrovirus_13	0	3	0.041001	na	na	na
MSBT1669	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Astrovirus_wild_boar_WBAstV_1_2011_HUN	0	1	0.022554	na	na	na
MSBT1385	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Astrovirus_MLB1	0	1	0.020783	na	na	na
MSBT1596	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Bovine_astrovirus_B76_HK	0	1	0.021413	na	na	na
MSBT1682	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Rabbit_astrovirus_TN_2208_2010	0	1	0.024854	na	na	na
MSBT2057	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Dromedary_astrovirus	0	1	0.021642	na	na	na
MSBT2284	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Qinghai_Himalayan_marmot_astrovirus_1	0	1	0.022475	na	na	na
MSBT1673	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Mamastrovirus|s__Canine_astrovirus	0	1	0.022289	na	na	na
MSBT1855	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Stellavirales|f__Astroviridae|g__Avastrovirus|s__Goose_astrovirus	0	1	0.024192	na	na	na
MSBT2186	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Coccinia_mottle_virus	0	1	0.031719	na	na	na
MSBT418	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Sweet_potato_mild_mottle_virus	0	1	0.035528	na	na	na
MSBT755	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Cassava_brown_streak_virus	0	1	0.029476	na	na	na
MSBT1235	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Squash_vein_yellowing_virus	0	1	0.032205	na	na	na
MSBT834	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Tomato_mild_mottle_virus	0	2	0.054144	na	na	na
MSBT753	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Ipomovirus|s__Cucumber_vein_yellowing_virus	0	1	0.031772	na	na	na
MSBT454	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Artichoke_latent_virus	0	1	0.027676	na	na	na
MSBT690	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Cardamom_mosaic_virus	0	1	0.027197	na	na	na
MSBT729	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Chinese_yam_necrotic_mosaic_virus	0	1	0.027068	na	na	na
MSBT2698	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Alpinia_oxyphylla_mosaic_virus	0	1	0.026825	na	na	na
MSBT2386	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Broad_leafed_dock_virus_A	0	1	0.026925	na	na	na
MSBT2688	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Macluravirus|s__Yam_chlorotic_necrosis_virus	0	1	0.027483	na	na	na
MSBT2729	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Arepavirus|s__Areca_palm_necrotic_spindle_spot_virus	0	1	0.030742	na	na	na
MSBT2730	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Arepavirus|s__Areca_palm_necrotic_ringspot_virus	0	1	0.030506	na	na	na
MSBT2764	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Celavirus|s__Celery_latent_virus	0	1	0.037188	na	na	na
MSBT1107	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Brambyvirus|s__Blackberry_virus_Y	0	1	0.035704	na	na	na
MSBT421	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Rymovirus|s__Hordeum_mosaic_virus	0	1	0.03144	na	na	na
MSBT414	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Rymovirus|s__Ryegrass_mosaic_virus	0	1	0.031812	na	na	na
MSBT420	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Rymovirus|s__Agropyron_mosaic_virus	0	1	0.031697	na	na	na
MSBT2358	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Bevemovirus|s__Bellflower_veinal_mottle_virus	0	1	0.027523	na	na	na
MSBT424	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Tritimovirus|s__Brome_streak_mosaic_virus	0	1	0.032405	na	na	na
MSBT1883	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Tritimovirus|s__Tall_oatgrass_mosaic_virus	0	1	0.031314	na	na	na
MSBT1309	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Tritimovirus|s__Wheat_eqlid_mosaic_virus	0	1	0.032126	na	na	na
MSBT704	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Tritimovirus|s__Oat_necrotic_mottle_virus	0	1	0.031103	na	na	na
MSBT322	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Tritimovirus|s__Wheat_streak_mosaic_virus	0	1	0.031071	na	na	na
MSBT2677	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Tritimovirus|s__Yellow_oat_grass_mosaic_virus	0	1	0.031064	na	na	na
MSBT1639	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Lily_virus_Y	0	1	0.032169	na	na	na
MSBT449	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Banana_bract_mosaic_virus	0	1	0.032305	na	na	na
MSBT766	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Watermelon_mosaic_virus	0	1	0.032856	na	na	na
MSBT419	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Yam_mosaic_virus	0	1	0.031729	na	na	na
MSBT1109	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Vanilla_distortion_mosaic_virus	0	1	0.032005	na	na	na
MSBT2506	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Paris_mosaic_necrosis_virus	0	1	0.03154	na	na	na
MSBT218	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Potato_virus_Y	0	6	0.061545	na	na	na
MSBT2840	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Dendrobium_chlorotic_mosaic_virus	0	1	0.032903	na	na	na
MSBT497	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Chilli_veinal_mottle_virus	0	1	0.03194	na	na	na
MSBT796	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Narcissus_late_season_yellows_virus	0	1	0.031726	na	na	na
MSBT459	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Sweet_potato_virus_G	0	1	0.035342	na	na	na
MSBT1573	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Tamarillo_leaf_malformation_virus	0	1	0.031729	na	na	na
MSBT1475	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Ugandan_passiflora_virus	0	1	0.031543	na	na	na
MSBT330	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Sorghum_mosaic_virus	0	1	0.031554	na	na	na
MSBT207	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Cowpea_aphid_borne_mosaic_virus	0	1	0.031	na	na	na
MSBT219	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Soybean_mosaic_virus	0	2	0.055943	na	na	na
MSBT895	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Wisteria_vein_mosaic_virus	0	1	0.031178	na	na	na
MSBT1233	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Narcissus_degeneration_virus	0	1	0.032484	na	na	na
MSBT2124	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Tobacco_mosqueado_virus	0	1	0.032334	na	na	na
MSBT324	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Sweet_potato_latent_virus	0	1	0.033489	na	na	na
MSBT2163	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Wild_onion_symptomless_virus	0	1	0.031264	na	na	na
MSBT1520	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Panax_virus_Y	0	1	0.032248	na	na	na
MSBT867	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Wild_potato_mosaic_virus	0	1	0.032491	na	na	na
MSBT2160	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Pecan_mosaic_associated_virus	0	1	0.031304	na	na	na
MSBT206	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Clover_yellow_vein_virus	0	1	0.031207	na	na	na
MSBT2434	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Wild_melon_vein_banding_virus	0	1	0.033493	na	na	na
MSBT221	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Tobacco_etch_virus	0	1	0.031586	na	na	na
MSBT868	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Peru_tomato_mosaic_virus	0	1	0.032459	na	na	na
MSBT1278	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Canna_yellow_streak_virus	0	1	0.031443	na	na	na
MSBT1296	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Asparagus_virus_1	0	1	0.03164	na	na	na
MSBT2117	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Jasmine_virus_T	0	1	0.031883	na	na	na
MSBT2715	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Passiflora_mottle_virus	0	1	0.032878	na	na	na
MSBT1256	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Hardenbergia_mosaic_virus	0	1	0.031497	na	na	na
MSBT342	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Tobacco_vein_banding_mosaic_virus	0	1	0.031615	na	na	na
MSBT217	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Potato_virus_A	0	2	0.053657	na	na	na
MSBT205	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Bean_yellow_mosaic_virus	0	2	0.054877	na	na	na
MSBT876	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Cocksfoot_streak_virus	0	1	0.032219	na	na	na
MSBT1388	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Lupinus_mosaic_virus	0	1	0.032892	na	na	na
MSBT1714	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Donkey_orchid_virus_A	0	1	0.032116	na	na	na
MSBT211	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Ornithogalum_mosaic_virus	0	1	0.0313	na	na	na
MSBT2451	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Narcissus_virus_1	0	1	0.031948	na	na	na
MSBT1261	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Yambean_mosaic_virus	0	1	0.031508	na	na	na
MSBT1749	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Brugmansia_mosaic_virus	0	1	0.031958	na	na	na
MSBT1878	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Pleione_flower_breaking_virus	0	1	0.032513	na	na	na
MSBT220	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Sugarcane_mosaic_virus	0	1	0.031829	na	na	na
MSBT2495	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__African_eggplant_mosaic_virus	0	1	0.031783	na	na	na
MSBT1344	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Verbena_virus_Y	0	1	0.032105	na	na	na
MSBT429	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Bean_common_mosaic_necrosis_virus	0	1	0.031515	na	na	na
MSBT413	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Potato_virus_V	0	1	0.032334	na	na	na
MSBT341	k__Viruses|p__Pisuviricota|c__Stelpaviricetes|o__Patatavirales|f__Potyviridae|g__Potyvirus|s__Peanut_mottle_virus	0	1	0.031829	na	na	na
