# report v0.1.0 (Mar 6, 2023)
# Database: MetaSBT-Viruses
# Timestamp: 2023-03-30 17:10:30.520239
# Cluster	Lineage	MAGs	Reference genomes	Bloom Filter Density	Mean completeness	Mean contamination	Mean strain heterogeneity
MSBT1765	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Divavirus|s__Diuris_virus_A	0	1	0.001357	0.0	0.0	0.0
MSBT1924	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Tepovirus|s__Prunus_virus_T	0	1	0.001036	0.0	0.0	0.0
MSBT370	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Betaflexiviridae|g__Tepovirus|s__Potato_virus_T	0	1	0.001143	0.0	0.0	0.0
MSBT733	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Tymovirales|f__Gammaflexiviridae|g__Mycoflexivirus|s__Botrytis_virus_F	0	1	0.001004	0.0	0.0	0.0
MSBT1156	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Kitaviridae|g__Cilevirus|s__Citrus_leprosis_virus_C	0	1	0.003629	0.0	0.0	0.0
MSBT1577	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Kitaviridae|g__Cilevirus|s__Passion_fruit_green_spot_virus	0	1	0.003869	0.0	0.0	0.0
MSBT1960	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Kitaviridae|g__Higrevirus|s__Hibiscus_green_spot_virus_2	0	1	0.003944	0.0	0.0	0.0
MSBT2865	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Kitaviridae|g__Blunervirus|s__Tomato_blunervirus_1	0	1	0.003797	0.0	0.0	0.0
MSBT2749	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Kitaviridae|g__Blunervirus|s__Tea_plant_necrotic_ring_blotch_virus	0	1	0.004372	0.0	0.0	0.0
MSBT1640	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Kitaviridae|g__Blunervirus|s__Blueberry_necrotic_ring_blotch_virus	0	1	0.003862	0.0	0.0	0.0
MSBT382	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Prunus_necrotic_ringspot_virus	0	1	0.001232	0.0	0.0	0.0
MSBT425	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Spinach_latent_virus	0	1	0.001972	0.0	0.0	0.0
MSBT774	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Tulare_apple_mosaic_virus	0	1	0.001793	0.0	0.0	0.0
MSBT259	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Tobacco_streak_virus	0	1	0.001561	0.0	0.0	0.0
MSBT2121	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Apple_necrotic_mosaic_virus	0	1	0.001725	0.0	0.0	0.0
MSBT745	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__American_plum_line_pattern_virus	0	1	0.00154	0.0	0.0	0.0
MSBT340	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Prune_dwarf_virus	0	1	0.001904	0.0	0.0	0.0
MSBT1040	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Humulus_japonicus_latent_virus	0	1	0.0017	0.0	0.0	0.0
MSBT395	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Asparagus_virus_2	0	1	0.002183	0.0	0.0	0.0
MSBT1141	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Blackberry_chlorotic_ringspot_virus	0	1	0.001615	0.0	0.0	0.0
MSBT1001	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Strawberry_necrotic_shock_virus	0	1	0.001654	0.0	0.0	0.0
MSBT1494	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Lilac_leaf_chlorosis_virus	0	1	0.002029	0.0	0.0	0.0
MSBT2750	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Tea_plant_line_pattern_virus	0	1	0.001768	0.0	0.0	0.0
MSBT2557	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Cape_gooseberry_ilarvirus_1	0	1	0.001633	0.0	0.0	0.0
MSBT260	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Apple_mosaic_virus	0	1	0.002058	0.0	0.0	0.0
MSBT377	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Citrus_variegation_virus	0	1	0.002086	0.0	0.0	0.0
MSBT2044	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Tomato_necrotic_streak_virus	0	1	0.001843	0.0	0.0	0.0
MSBT1012	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Fragaria_chiloensis_latent_virus	0	1	0.001818	0.0	0.0	0.0
MSBT376	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Citrus_leaf_rugose_virus	0	1	0.001929	0.0	0.0	0.0
MSBT2612	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Privet_ringspot_virus	0	1	0.001468	0.0	0.0	0.0
MSBT1501	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Blueberry_shock_virus	0	1	0.001911	0.0	0.0	0.0
MSBT576	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Parietaria_mottle_virus	0	1	0.001861	0.0	0.0	0.0
MSBT1868	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Ilarvirus|s__Ageratum_latent_virus	0	1	0.001829	0.0	0.0	0.0
MSBT343	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Oleavirus|s__Olive_latent_virus_2	0	1	0.00175	0.0	0.0	0.0
MSBT256	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Cucumovirus|s__Cucumber_mosaic_virus	0	151	0.021801	0.0	0.0	0.0
MSBT1395	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Cucumovirus|s__Gayfeather_mild_mottle_virus	0	1	0.001815	0.0	0.0	0.0
MSBT258	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Cucumovirus|s__Tomato_aspermy_virus	0	1	0.002483	0.0	0.0	0.0
MSBT257	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Cucumovirus|s__Peanut_stunt_virus	0	1	0.001718	0.0	0.0	0.0
MSBT261	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Alfamovirus|s__Alfalfa_mosaic_virus	0	1	0.001686	0.0	0.0	0.0
MSBT1075	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Bromovirus|s__Cassia_yellow_blotch_virus	0	1	0.001604	0.0	0.0	0.0
MSBT254	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Bromovirus|s__Brome_mosaic_virus	0	1	0.00164	0.0	0.0	0.0
MSBT253	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Bromovirus|s__Broad_bean_mottle_virus	0	1	0.001554	0.0	0.0	0.0
MSBT869	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Bromovirus|s__Spring_beauty_latent_virus	0	1	0.00175	0.0	0.0	0.0
MSBT255	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Bromovirus|s__Cowpea_chlorotic_mottle_virus	0	1	0.001504	0.0	0.0	0.0
MSBT1366	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Bromovirus|s__Melandrium_yellow_fleck_virus	0	1	0.002636	0.0	0.0	0.0
MSBT1916	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Anulavirus|s__Cassava_Ivorian_bacilliform_virus	0	1	0.002404	0.0	0.0	0.0
MSBT1709	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Anulavirus|s__Amazon_lily_mild_mottle_virus	0	1	0.001893	0.0	0.0	0.0
MSBT715	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Bromoviridae|g__Anulavirus|s__Pelargonium_zonate_spot_virus	0	1	0.002186	0.0	0.0	0.0
MSBT521	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Ndumu_virus	0	1	0.002247	0.0	0.0	0.0
MSBT85	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Barmah_Forest_virus	0	1	0.002111	0.0	0.0	0.0
MSBT87	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Middelburg_virus	0	2	0.002797	0.0	0.0	0.0
MSBT533	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Tonate_virus	0	1	0.002208	0.0	0.0	0.0
MSBT1121	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Rio_Negro_virus	0	1	0.002008	0.0	0.0	0.0
MSBT86	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Eastern_equine_encephalitis_virus	0	1	0.002247	0.0	0.0	0.0
MSBT90	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Semliki_Forest_virus	0	1	0.002043	0.0	0.0	0.0
MSBT1736	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Eilat_virus	0	1	0.0021	0.0	0.0	0.0
MSBT520	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Mayaro_virus	0	1	0.001997	0.0	0.0	0.0
MSBT2543	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Everglades_virus	0	1	0.001858	0.0	0.0	0.0
MSBT436	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Aura_virus	0	1	0.002186	0.0	0.0	0.0
MSBT532	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Pixuna_virus	0	1	0.001908	0.0	0.0	0.0
MSBT91	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Sindbis_virus	0	5	0.007634	0.0	0.0	0.0
MSBT374	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Chikungunya_virus	0	1	0.002351	0.0	0.0	0.0
MSBT519	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Getah_virus	0	3	0.003019	0.0	0.0	0.0
MSBT93	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Western_equine_encephalitis_virus	0	2	0.003812	0.0	0.0	0.0
MSBT534	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Cabassou_virus	0	1	0.001893	0.0	0.0	0.0
MSBT88	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Highlands_J_virus	0	1	0.001933	0.0	0.0	0.0
MSBT2245	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Tai_Forest_alphavirus	0	1	0.002276	0.0	0.0	0.0
MSBT531	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Mucambo_virus	0	1	0.001836	0.0	0.0	0.0
MSBT478	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Whataroa_virus	0	1	0.002058	0.0	0.0	0.0
MSBT92	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Venezuelan_equine_encephalitis_virus	0	6	0.00723	0.0	0.0	0.0
MSBT1907	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Madariaga_virus	0	3	0.004587	0.0	0.0	0.0
MSBT89	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Ross_River_virus	0	2	0.003129	0.0	0.0	0.0
MSBT523	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Bebaru_virus	0	1	0.002365	0.0	0.0	0.0
MSBT2774	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Caaingua_virus	0	1	0.002243	0.0	0.0	0.0
MSBT1674	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Southern_elephant_seal_virus	0	1	0.001768	0.0	0.0	0.0
MSBT2544	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Togaviridae|g__Alphavirus|s__Mosso_das_Pedras_virus	0	1	0.001918	0.0	0.0	0.0
MSBT778	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Little_cherry_virus_2	0	1	0.004547	0.0	0.0	0.0
MSBT1183	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Grapevine_leafroll_associated_virus_10	0	1	0.003404	0.0	0.0	0.0
MSBT2547	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Pistachio_ampelovirus_A	0	1	0.005173	0.0	0.0	0.0
MSBT2131	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Grapevine_leafroll_associated_virus_13	0	1	0.005112	0.0	0.0	0.0
MSBT511	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Grapevine_leafroll_associated_virus_3	0	1	0.004833	0.0	0.0	0.0
MSBT2955	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Yam_asymptomatic_virus_1	0	1	0.003947	0.0	0.0	0.0
MSBT899	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Grapevine_leafroll_associated_virus_6	0	1	0.003722	0.0	0.0	0.0
MSBT597	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Grapevine_leafroll_associated_virus_4	0	2	0.006551	0.0	0.0	0.0
MSBT475	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Grapevine_leafroll_associated_virus_1	0	1	0.005455	0.0	0.0	0.0
MSBT839	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Pineapple_mealybug_wilt_associated_virus_1	0	1	0.002808	0.0	0.0	0.0
MSBT1864	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Ampelovirus|s__Blackberry_vein_banding_associated_virus	0	1	0.005208	0.0	0.0	0.0
MSBT2450	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Olivavirus|s__Actinidia_virus_1	0	1	0.005523	0.0	0.0	0.0
MSBT1939	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Olivavirus|s__Persimmon_virus_B	0	1	0.005723	0.0	0.0	0.0
MSBT1074	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Mint_virus_1	0	1	0.004122	0.0	0.0	0.0
MSBT540	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Grapevine_leafroll_associated_virus_2	0	2	0.009048	0.0	0.0	0.0
MSBT184	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Citrus_tristeza_virus	0	1	0.005723	0.0	0.0	0.0
MSBT2694	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Arracacha_virus_1	0	1	0.004122	0.0	0.0	0.0
MSBT183	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Beet_yellows_virus	0	1	0.00483	0.0	0.0	0.0
MSBT1236	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Strawberry_chlorotic_fleck_associated_virus	0	1	0.005298	0.0	0.0	0.0
MSBT1976	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Rose_leaf_rosette_associated_virus	0	1	0.004769	0.0	0.0	0.0
MSBT2732	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Rehmannia_virus_1	0	1	0.003826	0.0	0.0	0.0
MSBT1439	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Carrot_yellow_leaf_virus	0	1	0.005101	0.0	0.0	0.0
MSBT2736	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Blackcurrant_associated_closterovirus_1	0	1	0.004901	0.0	0.0	0.0
MSBT2073	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Tobacco_virus_1	0	1	0.004033	0.0	0.0	0.0
MSBT2713	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Blackcurrant_leafroll_associated_virus_1	0	3	0.014014	0.0	0.0	0.0
MSBT1111	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Closterovirus|s__Raspberry_leaf_mottle_virus	0	1	0.005051	0.0	0.0	0.0
MSBT1719	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Bluvavirus|s__Blueberry_virus_A	0	1	0.004783	0.0	0.0	0.0
MSBT319	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Lettuce_infectious_yellows_virus	0	1	0.005762	0.0	0.0	0.0
MSBT495	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Tomato_infectious_chlorosis_virus	0	1	0.005783	0.0	0.0	0.0
MSBT1038	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Bean_yellow_disorder_virus	0	1	0.007352	0.0	0.0	0.0
MSBT1440	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Diodia_vein_chlorosis_virus	0	1	0.006144	0.0	0.0	0.0
MSBT588	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Tomato_chlorosis_virus	0	1	0.005583	0.0	0.0	0.0
MSBT1247	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Blackberry_yellow_vein_associated_virus	0	1	0.005762	0.0	0.0	0.0
MSBT680	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Potato_yellow_vein_virus	0	1	0.006866	0.0	0.0	0.0
MSBT1377	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Cucurbit_chlorotic_yellows_virus	0	1	0.006619	0.0	0.0	0.0
MSBT2082	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Tetterwort_vein_chlorosis_virus	0	1	0.006255	0.0	0.0	0.0
MSBT487	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Cucurbit_yellow_stunting_disorder_virus	0	1	0.006459	0.0	0.0	0.0
MSBT1422	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Lettuce_chlorosis_virus	0	1	0.006741	0.0	0.0	0.0
MSBT971	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Crinivirus|s__Strawberry_pallidosis_associated_virus	0	1	0.006019	0.0	0.0	0.0
MSBT2882	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Velarivirus|s__Malus_domestica_virus_A	0	1	0.005933	0.0	0.0	0.0
MSBT1563	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Velarivirus|s__Cordyline_virus_1	0	1	0.007227	0.0	0.0	0.0
MSBT923	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Velarivirus|s__Little_cherry_virus_1	0	1	0.006955	0.0	0.0	0.0
MSBT2053	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Velarivirus|s__Areca_palm_velarivirus_1	0	1	0.006577	0.0	0.0	0.0
MSBT922	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Closteroviridae|g__Velarivirus|s__Grapevine_leafroll_associated_virus_7	0	1	0.006551	0.0	0.0	0.0
MSBT644	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Furovirus|s__Chinese_wheat_mosaic_virus	0	1	0.002104	0.0	0.0	0.0
MSBT695	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Furovirus|s__Sorghum_chlorotic_spot_virus	0	1	0.001997	0.0	0.0	0.0
MSBT440	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Furovirus|s__Oat_golden_stripe_virus	0	1	0.002029	0.0	0.0	0.0
MSBT304	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Furovirus|s__Soil_borne_wheat_mosaic_virus	0	1	0.002297	0.0	0.0	0.0
MSBT672	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Furovirus|s__Soil_borne_cereal_mosaic_virus	0	1	0.002776	0.0	0.0	0.0
MSBT262	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Hordeivirus|s__Barley_stripe_mosaic_virus	0	1	0.003701	0.0	0.0	0.0
MSBT2232	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Goravirus|s__Gentian_ovary_ringspot_virus	0	1	0.002204	0.0	0.0	0.0
MSBT2103	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Pomovirus|s__Colombian_potato_soil_borne_virus	0	1	0.003226	0.0	0.0	0.0
MSBT634	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Pomovirus|s__Broad_bean_necrosis_virus	0	1	0.003008	0.0	0.0	0.0
MSBT607	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Pomovirus|s__Beet_virus_Q	0	1	0.002768	0.0	0.0	0.0
MSBT456	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Pomovirus|s__Beet_soil_borne_virus	0	1	0.003165	0.0	0.0	0.0
MSBT378	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Pomovirus|s__Potato_mop_top_virus	0	1	0.003333	0.0	0.0	0.0
MSBT1113	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Tobamovirus|s__Tropical_soda_apple_mosaic_virus	0	1	0.000804	0.0	0.0	0.0
MSBT2692	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Tobamovirus|s__Opuntia_virus_2	0	1	0.000747	0.0	0.0	0.0
MSBT228	k__Viruses|p__Kitrinoviricota|c__Alsuviricetes|o__Martellivirales|f__Virgaviridae|g__Tobamovirus|s__Pepper_mild_mottle_virus	0	1	0.000843	0.0	0.0	0.0
